ITEM_ID,DOMAIN_ID,MISSING_ATTRIBUTES_PI,MISSING_ATTRIBUTES_FT
MLB949211993,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949195293,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949188587,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949145114,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949141479,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949131690,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949126797,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949126117,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949125412,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949121303,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949118685,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949117936,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949110994,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949103815,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949080717,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949061748,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949060993,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949060844,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949057776,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949056433,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949055639,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949054094,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949051469,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949051289,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949050340,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949050211,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949049782,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949048296,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; COMICS_LOT; NUMBER_OF_TOME
MLB949048175,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949045794,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949044828,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; COMICS_LOT; NUMBER_OF_TOME
MLB949042809,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949035755,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949035521,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949035024,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949033073,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949031420,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949029002,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949026214,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949023912,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949023704,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949023691,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949021561,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949021116,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949020705,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949014481,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949012994,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949012338,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949005152,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949002876,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949002771,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949002639,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949001645,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949001396,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; COMICS_LOT; NUMBER_OF_TOME
MLB949000294,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; COMICS_LOT; NUMBER_OF_TOME
MLB948999495,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948999180,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948998663,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948994755,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948989805,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948988801,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948986360,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; COMICS_LOT; NUMBER_OF_TOME
MLB948986231,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948985287,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948983738,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948982940,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; COMICS_LOT; NUMBER_OF_TOME
MLB948982820,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948980860,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948977925,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948976122,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948976087,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948975218,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948971747,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948970260,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; COMICS_LOT; NUMBER_OF_TOME
MLB948966848,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948966810,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948966000,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948964352,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948961602,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948959022,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948956087,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948955816,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948952981,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948951878,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948948789,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948948778,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948946994,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948945393,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948945266,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948941136,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; COMICS_LOT; NUMBER_OF_TOME
MLB948938929,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948938484,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948935631,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948935448,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948935121,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948934983,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948932706,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948932664,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948931082,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948930968,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948930937,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948930439,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948929461,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948928613,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948927498,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948926675,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948925297,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948924874,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948924202,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; COMICS_LOT; NUMBER_OF_TOME
MLB948924074,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948923105,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948922818,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; COMICS_LOT; NUMBER_OF_TOME
MLB948922693,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948920352,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
